data,label,hard_neg
首家邮局储蓄银行自动柜员机在钦奈开,印度第一家邮局储蓄银行ATM机在钦奈落,戴尔OpenManage软件包括带有SMS戴尔更新软件包单一工具自动管理服务器硬件应用程序操作系统补丁
是什么让印度投票？斋浦尔狂欢节辩,是什么让印度投票？斋浦尔文学节辩,几内亚拖延已久立法投票中投票
白钻破香港拍卖纪,在香港拍卖会上，白钻的成交价创下3400万美元的纪录,香港大型民主集会
哈马斯敦促真主党从叙利亚撤出战斗人,哈马斯呼吁真主党从叙利亚撤,叙利亚告诉俄罗斯军队撤出霍姆斯
PSNI辜负了RUC的警官，法庭告,13：23 PSNI“失败的RUC军官家庭,警官告诉不好
股市继零售收益后小幅走低,继零售商盈利后，股市小幅走低,华尔街收盘小幅走低
警用直升机撞向苏格兰酒,格拉斯哥警用直升机在酒吧顶部坠,一架直升机正降落直升机停机坪上
联合国要求加沙停火，美国向以色列施,美国，联合国在加沙问题上加大对以色列的压,巴勒斯坦被占领土以色列加沙停火谈判恢复时发出警告
澳大利亚总理称“非常自信”的信号来自黑匣,澳大利亚总理自信的声音来自370航,澳大利亚总理不印尼发生争执
菲利普成为比利时国,菲利普登上分裂的比利时的王位,菲利普11天后出院
印度反腐政党在新德里掌,印度反嫁接党在德里组建政,阿尔及利亚政府政党主导选举
西班牙批准新的限制性堕胎,西班牙政府批准严格限制堕,阿富汗立法者批准新选举法
德国驻雅典大使官邸遭枪,德国驻雅典大使官邸遭枪,洪都拉斯大使大使馆狂欢后辞职
朝鲜称将对美国公民进行审,朝鲜称被拘留的美国游客将面临审,韩国称朝鲜发射导弹
集会要求“为Trayvon伸张正义,在美国各地，人们都在为“为Trayvon伸张正义”而集会,‘Trayvon’
叙利亚总理逃脱暗杀企图，叙利亚政权,叙利亚总理在暗杀未遂事件中幸免于,叙利亚政权释放数百名囚犯
默里结束77年对英国队胜利的等,穆雷赢得温网冠军结束了英国77年的痛,挪威纪念77名大屠杀受害者
教皇在百科全书草案中呼吁对气候变化采取行,教皇敦促在百科全书草案中就气候变化问题采取行,方济各祷告教皇
美国司法部长霍尔德辞,美国司法部长霍尔德辞,美国美国盟国伊朗寻求核武器
美欧扩大对俄制,美国、欧盟加强对俄制,一个人吹长笛
美国司法部长霍尔德辞,律政司霍尔德辞,美国美国盟国伊朗寻求核武器
中国对台风卡尔梅吉高度戒,中国发布台风卡尔梅吉黄色预,台风菲托袭击中国东南部
东京股市开盘走高，美国股市上,东京股市开盘走高，美国股市上,东京股市开盘走低
东京股市开盘走高，美国股市上,东京股市开盘走高，此前美国股市表现强劲,东京股市开盘走低
尼日利亚疑似“博科圣地”自杀炸弹手炸死24,尼日利亚疑似“博科哈拉姆”组织袭击造成数十人死,自杀炸弹手炸死23名伊拉克新兵
一位女士抱起一只幼小的袋鼠,一位妇女抱起一只幼小的袋鼠,一位女士拾起一只袋鼠
莱昂内尔·里奇在天花板上跳舞,莱昂内尔·里奇站在天花板上跳舞,格勒内尔美国国务院发言人联合国使命
一男一女正一起走过树林,一男一女手挽着手走过一片树林,一男一女正坐在车里
一个男人在玩键盘,一个人在玩键盘,一个男人玩键盘
一只小猫正在玩一个蓝色的绳子玩具,一只小猫在玩具,两只小狗田野里玩一个红色咀嚼玩具
有人用剑切瓶子,一个人用剑打碎瓶子,一只猫舔一个小瓶子
一个人把一些米饭布丁倒进碗里,那位女士把米饭布丁倒进碗里,一个女人面糊倒进碗里
一只大海龟在走,乌龟在走路,一只猴子床上走
一个男孩在舞台上拉小提琴,一个男孩在舞台上拉小提琴,那人拉小提琴
一列火车在铁轨上行驶,一列火车正在一个农村地区的铁轨上行驶,铁轨上行驶火车
一辆双层红色联合巴士停在城市街道上,一辆双层公共汽车在城市街道上行驶,红色双层巴士街道行驶
一台麦金塔电脑放在地板上,地板上的电脑,一台苹果电脑放在地板上
五个人站在人行道,人行道上有五个人,一个人站瀑布水里
鹿跳过篱笆,一只鹿跳过篱笆,两匹白马盯篱笆
两只狗在草地上玩耍,两只狗在草地上玩耍,两只大黑狗草地上玩耍
一个穿着白色西装的男人拿着一份报纸沿着街道走着,一个穿着白色西装的男人拿着一张报纸走了出去,一个男人穿着白色酒瓶一个女人穿着一件红色高领毛衣穿着一件白色背心
两位女选手在狗展上遛狗,两个女人在狗展上遛狗,这项吸引加州大学伯克利分校信息管理系统学院教授彼得·莱曼Peter Lyman哈尔·瓦里安Hal Varian两位百万字节大师
狗嘴里带着皮带,一只毛茸茸的狗嘴里带着一条黑色的皮带,狗嘴里叼食物奔跑
两只小狗在草地上玩,两条狗在草地上摔跤,两只小狗田野里玩一个红色咀嚼玩具
一个小女孩坐在圣诞老人的腿上,一个小女孩坐在圣诞老人的腿,两个男人坐在沙发上手里啤酒一个女孩躺腿上
一个爬悬崖的人,一个男人爬上了陡峭的悬崖,一个男人爬绳子
一个穿着浴袍的小男孩坐在一把金属椅子上,一个穿着长袍的男孩坐在椅子上,一个小男孩一把吉他
一个人站在一块岩石或一座山的山顶上，看着太阳落山,一个站在山上看日落的人,太阳落山一个人海滩上水里
那个拿着一个黑色钱包的女人正在抽烟,一个拿着黑包的女人正在抽烟,一个男人抽烟
一只狗在雪中奔跑,一只狗在雪中奔跑,一只狗雪中奔跑
一只黑狗和一只白狗在街上玩耍,一只黑狗和一只白狗一起在街上玩耍,两只黑狗白狗外面玩耍
孩子们在游泳池里玩耍，而两个成年人在看着他们,孩子们在游泳池里玩耍，而大人们则在一旁观看,一个孩子跳进游泳池
两只雌鸟从秋千上跳下来,两个女孩从秋千上跳下来,一个小女孩孩子秋千上
一群十几岁的孩子在沙滩上跳来跳去,一群年轻人在海滩上跳起来,十几岁孩子父亲车祸中丧生
孩子们在球场上踢足球,三个男孩在球场上踢足,三个孩子沙滩上踢足球
一个年轻人从岩石上跳到湖里,一个穿着红色泳裤的年轻人从一块大岩石上跳入水中,一个男人坐在岩石上
两只狗正在一个红色消防栓上撒尿,两只狗正在红色消防栓上小便,两只狗草地上玩耍
一只褐色的大狗嘴里叼着一只绿色的东西在奔跑,那只棕褐色的狗嘴里叼着一个绿色的吱吱叫的玩具,一只大耳朵狗嘴里叼一根小棍子
这个问题可能意味着，在航天飞机重新开始飞行之前，需要做出更正确的改变,他说，在航天飞机机队被允许再次飞行之前，这个问题需要得到纠正,不意味着糟糕选择
主权基金股价下跌74美分，至15.68美元，跌幅4.5%,纽约证券交易所主权股票收盘报15.68美元，下跌74美分，跌幅4.5%,甲骨文股价下跌27美分跌幅2%13.09美元
下午7点左右，一位路人在西班牙福克峡谷的一条土路上发现了本，他的手仍然粘在一起，但他的脚自由了,下午7点左右，一名路人在西班牙福克峡谷的一条土路上发现了这名男孩。星期四，他的脚自由了，但他的手还被绑着,一条土路上开车赛马看护
检方辩称，杜斯特策划谋杀是为了确认布莱克的身份,检察官坚持认为德斯特谋杀布莱克是为了冒充布莱克的身份,奥迪收购摩托车制造商杜卡蒂
Sendmail表示，该系统甚至可以设置为允许纯商业使用,根据sendmail的说法，该产品可以被指示只允许商业使用,还安装安全灯警察扫荡设置诱杀装置场地
营运收入为14.5亿元，较去年的13.8亿元增加,营业收入从去年的13.8亿美元增加到14.5亿美元,额外保费收入很高
到2040年，法国退休人员将从人口的五分之一增加到三分之一,到2040年，退休人员将从现在的五分之一增加到三分之一,西班牙裔人口2000年4月人口普查数字增加9.8%社会经济条件1990年代
尽管达成了和平协议，但叛军和政府军都被指控抢劫利比里亚农村的村庄,叛军和政府军，包括那些效忠泰勒的人，都被指控抢劫利比里亚农村的村庄，尽管达成了和平协议,官方消息财政悬崖上达成协议
辩护律师曾表示，需要改变审判地点，因为大量的审前宣传已经玷污了陪审团对其委托人的不利影响,辩护律师要求改变审判地点有两个原因：他们争辩说，大量的审前宣传已经玷污了陪审团对委托人的不利影响,辩护律师审判上诉法院裁决提出上诉
白宫新闻秘书阿里·弗莱舍(Ari Fleischer)昨天表示，布什希望“看到一架飞机以飞行员看到的方式着陆”,周二，在伯德讲话之前，弗莱舍说，布什希望看到一架飞机以飞行员看到的方式着陆,一架飞机空中飞行
篡改药品是如此有利可图，以至于许多被捕者都住在价值百万美元的房子里,调查人员说，破坏药品显然是非常有利可图的，以至于许多嫌疑人都住在价值百万美元的房子里,从没指控篡改棒球
周三，被召到世界各地服役的国民警卫队和预备役队员总数为154 603人,截至昨天，全世界应征服役的国民警卫队和预备役部队的总人数为154 603人,印度国民尼泊尔监狱中外籍囚犯人数最多国家
利伯斯金德说，该计划的其他修改完善了他的最初设想,利伯斯金德说，许多变化都是对原计划的改进,最初LoneFox发布说很
疫情始于去年11月的广东省，但中华人民共和国在过去4个月里一直拒绝如实报告疫情的蔓延情况,中华人民共和国疫情始于11月份的广东省，但中共政府四个月来一直拒绝如实报告疫情的蔓延情况,7月1日起纳税人每周411美元意外减税
德鲁斯将面临谋杀指控，孔蒂说,孔蒂说德鲁斯将被指控谋杀,斯沃茨曾试图撤销指控说新汉普郡指控错误
圣公会的全国教派有230万名成员，是有7700万名成员的圣公会在美国的分支,圣公会有230万成员，是世界各地圣公会的美国分会，有7700万信徒,约旦当选联合国安理会成员
美国国债的长期计划是为所有美国国债的散户买家提供在一个单一账户上管理其所持资产的能力,财政部表示，希望让所有美国国债的散户买家最终能够在一个单一账户中管理在线持有的债券,中国国债期货周二开盘走高
安全专家警告称，一种新的群发邮件蠕虫正在互联网上广泛传播，有时还会冒充这位微软创始人的电子邮件,防病毒供应商周一表示，一种新的蠕虫正在互联网上迅速传播，有时假装是微软董事长比尔·盖茨(BillGates)的电子邮件,朝鲜专家呼吁对话ď称中国发挥作用
数千名第三步兵团，包括驻扎在哥伦布本宁堡的第三旅战斗队，上周开始返回,数千名士兵，大部分来自位于哥伦布本宁堡的师第三旅战斗队，上周开始返回，航班一直持续到周五,这笔交易两家公司董事会批准预计NVIDIA第三财季第三季度
卡斯特罗星期一庆祝86岁生日,菲德尔·卡斯特罗庆祝86岁生,南非人纪念生病曼德拉95岁生日
沙特将允许女性参加奥运,沙特女子获准参加奥运,叙利亚反对派参加会谈
奥运开幕式环游全,开幕式给了奥运会一个震撼的开端,以色列代表团2012年奥运会开幕式上行军
在法国恐怖袭击中被打死的,一名男子在法国“反恐行动”中丧,看一看东非恐怖袭击事件
美军士兵在阿富汗杀害多达16名平,美军士兵在枪击事件中杀害了多达16名阿富汗平民,三名美军士兵阿富汗阵亡
埃及人在里程碑式的总统选举中投,埃及人在历史性选举中投,埃及总统选举投票
通货膨胀降到15个月来的最低点：分析家们说,通货膨胀率降至15个月以来的最低点,截至5月25日三个月中公司每股收益59美分上年同期每股15美分
雅虎!任命谷歌的梅耶尔为首席执行官：报,雅虎任命谷歌高管梅耶尔为首席执行,谷歌任命丹尼斯·伍德赛德执掌摩托罗拉
游骑兵投票进入第三,流浪者队投票进入第三,赤道人立法投票中投票
Rogers，Videotron通过网络共享协议扩展覆盖范,Rogers，Videotron Reach网络共享，频谱交,范委员会关注未来台湾投资期限
埃及镇压招致谴,埃及：埃及镇压激起全球公,北约谴责乌克兰镇压
斯诺登感谢俄罗斯的庇,斯诺登感谢俄罗斯给予庇,斯诺登厄瓜多尔提供难民文件
波士顿爆炸案嫌疑人埋葬在弗吉尼,波士顿爆炸案嫌疑人埋在弗吉尼亚公,波士顿爆炸案嫌疑人起诉宗教动机
Tehelka编辑卷入性攻击诈,Tehelka编辑在被指控有不端行为后辞,村民无意中卷入贩毒活动
联合国谴责南苏丹石油城的种族屠,联合国谴责南苏丹的种族屠杀事,黑人总统领导下种族关系思考
莫斯科地铁火灾数千人撤,莫斯科地铁发生火灾后数千人撤,数千人抗议同性婚姻
有报道称一名6岁的印度女孩在学校被强,6岁的印度女孩在学校被强奸后的愤,女孩一名男子化妆
朝鲜封锁进入联合工业区的通,朝鲜封锁进入关键工业区的通,塞拉利昂埃博拉病毒封锁
摇滚乐队的飞机紧急降落在伊利诺伊州,摇滚乐队的飞机在疾病中紧急着陆,一架飞机正降落跑道上
南韩渡轮船员受,世越渡轮船员面临审,受侵扰柱子
在埃及纪念周年之际，致命的冲,暴力冲突纪念埃及起义周,挪威纪念大屠杀周年
